Date,RARP_volBands,RP_naive,VT_naive
2018-05-01,-0.00020721887856144742,-0.0001670290214468208,-0.00011699863044740098
2018-05-02,-9.42032924698114e-05,1.7395269785016937e-05,2.0373146468037896e-05
2018-05-03,0.0003495202443719881,0.0002638220194196188,0.00022643978187896385
2018-05-04,0.0006039135465842554,0.0004078391077868402,0.0004143463151932801
2018-05-07,7.224121687247278e-05,9.503706338438409e-06,1.942001170640496e-05
2018-05-08,-6.546354803594416e-05,-2.3029096476423217e-05,1.059349407286377e-05
2018-05-09,6.140943069208195e-05,-0.00011583567932628826,-5.201664013270109e-05
2018-05-10,0.0006692387564033736,0.00046211343660788775,0.0003811612171280894
2018-05-11,6.517501576858236e-05,-6.2435574236479125e-06,1.2072528520450033e-05
2018-05-14,-0.00034744468307146064,-0.0002467451440359258,-0.00020886891724173265
2018-05-15,-0.001108908453801536,-0.0007129684844430959,-0.0005738497026714687
2018-05-16,-6.916138065213561e-05,-2.3604236147124858e-05,-3.6482956176824493e-06
2018-05-17,-7.74657021929797e-05,-3.9473454071432675e-05,-3.327829856809126e-05
2018-05-18,0.0004337155887050071,0.0003259832394031816,0.00029412225328244066
2018-05-21,0.00034964811392424963,0.00015096975516278485,0.00014242833353286045
2018-05-22,-0.0001640747289107327,-7.726352039333104e-05,-6.856233941380233e-05
2018-05-23,0.0008695562665665937,0.0004967354310637725,0.00041067420586106667
2018-05-24,0.0007831871575773421,0.0006002121469387789,0.0004975371753140022
2018-05-25,0.0004194383970767596,0.00023783383203230697,0.00021521614057366136
2018-05-29,0.0006367768122415159,0.00044287056187330585,0.00041038209796184164
2018-05-30,-1.8519303741253263e-05,-0.0001516715384567825,-0.00011395840714747683
2018-05-31,-0.00013749067306993042,6.297722225824098e-05,4.512832909746371e-05
2018-06-01,-0.00012461178190287703,-0.00010895555091504807,-8.036095549939485e-05
2018-06-04,-0.00013607879161266445,-7.326941228057846e-05,-5.2356873592438e-05
2018-06-05,0.000494718239635162,0.00027654990649612253,0.00020769383331147576
2018-06-06,-0.0002587936430911679,-0.00018472380194447852,-0.00012755966876665774
2018-06-07,0.0005568184428807023,0.0003119971989235942,0.0002559728116052515
2018-06-08,0.0001658756963133955,0.00020408868802427918,0.00022161610896694959
2018-06-11,8.394353300980282e-05,0.00011944401500670797,0.0001260293261512078
2018-06-12,-0.00012901779138090513,-0.00010732795265927533,-8.997170631070431e-05
2018-06-13,-0.00022095754055354787,-0.00012689617554002572,-0.00012557397866428717
2018-06-14,0.0007221540710187999,0.0005501993487853486,0.0005163602214951306
2018-06-15,-0.0006421545510083952,-0.00044190532279214873,-0.0004088715799016073
2018-06-18,-0.0002154272491369483,-0.0001670937063506806,-0.00016714842403989415
2018-06-19,0.0001632098665018277,0.00019230600641820077,0.00019263265464488998
2018-06-20,-0.00041955856944258255,-0.00032880575138947044,-0.0003267935905407346
2018-06-21,-1.0524887955247738e-05,6.935024052415592e-05,6.927026105827487e-05
2018-06-22,0.00024772010544961507,0.00019261064492089665,0.00019191948030305251
2018-06-25,-0.00044481573683144047,-7.843623421505156e-05,-7.783394753394344e-05
2018-06-26,-0.00011742006823545067,-0.00016205493786568888,-0.00016229027834660983
2018-06-27,-3.638738338966347e-05,8.279233213522109e-05,8.330374571967664e-05
2018-06-28,5.601353521602289e-05,-2.1852783950019416e-05,-2.223333189338951e-05
2018-06-29,0.00029282144520942116,0.00028702459967978606,0.00028695439560244194
2018-07-02,-0.00040317274514835744,-0.0003602295718388172,-0.00035966290658616336
2018-07-03,0.0006409156583761107,0.0005196181846233037,0.0005426055845174834
2018-07-05,0.0005647721767728587,0.000265393459017405,0.00024696935030790116
2018-07-06,0.0006504106010401971,0.00035408945789578,0.0003447766875008765
2018-07-09,0.00029162176523695734,0.00014567096646167865,0.00010057082533064025
2018-07-10,0.00012023997916954204,7.502743240424808e-05,7.5086006874354e-05
2018-07-11,-0.0005099426874904327,-0.0004352815554042582,-0.0003102238463834186
2018-07-12,0.0005332331504412888,0.0003413702934044383,0.0002570351621371359
2018-07-13,0.0001515733418694839,6.14656155591332e-05,9.286482854522918e-05
2018-07-16,-0.00014627226293291396,-2.4474626870619876e-05,-2.1005418242088376e-05
2018-07-17,-0.0002610296857227569,-0.0002872075793765995,-0.00024097495256754034
2018-07-18,0.0001270784117252164,0.00012273745031300608,0.00010572834358479289
2018-07-19,4.950277313943228e-05,3.0062664081851763e-06,7.532871617112995e-05
2018-07-20,-0.0001877878342810375,9.152397893457312e-05,3.582273775654421e-05
2018-07-23,-0.0007569803053945024,-0.0004722876827152896,-0.00045107869057717546
2018-07-24,0.0005250738089352269,0.0003478316617823703,0.0003231137731215681
2018-07-25,0.0004110526947812831,0.0002154622515042443,0.0001665315565756897
2018-07-26,-0.0003888557999825696,-0.00020691288757003867,-0.00019564529654594144
2018-07-27,3.982544630576541e-05,0.00011551554517256533,0.00015741384941998107
2018-07-30,-0.0004825967754592489,-0.00032958001510682215,-0.00030152121187892523
2018-07-31,0.0006088956958785345,0.00045334030703238627,0.0004293976304175669
2018-08-01,-0.0005699695547820463,-0.00035854749619934883,-0.00035125047468903916
2018-08-02,0.00030496854274828303,0.00014197598911805322,0.0001401129018887543
2018-08-03,0.0005976851968191102,0.000325998677836227,0.00031861563235216354
2018-08-06,0.0001593187922406357,7.528005812889514e-05,7.515500843773819e-05
2018-08-07,0.00013137851726070337,9.103174885234963e-05,0.0001073362171626626
2018-08-08,0.000116920515550612,4.8656780444955735e-05,9.521231140661982e-06
2018-08-09,0.00022917487448610732,0.00021106669492337878,0.00019532384220575334
2018-08-10,0.00018103177855696034,0.00033133178283284025,0.00029674420452768883
2018-08-13,-0.0009329817649896014,-0.0005254737039389609,-0.00037164344239238884
2018-08-14,0.00015115108458943922,-0.00010539298769135429,-0.0001019342971859304
2018-08-15,-0.000845459454129168,-0.00043711085072858143,-0.00022279393645102628
2018-08-16,0.0005386077171921185,0.0002003505186451769,0.0001420480601995633
2018-08-17,0.0007647871344321831,0.0005296394482640151,0.0004234828210492435
2018-08-20,0.0006206718527886585,0.000393768609271616,0.0003411484806425794
2018-08-21,0.00025674674715985555,0.00017761847068707587,0.0001464068764781946
2018-08-22,0.0002001946829279677,0.0001424726416744373,0.00014043751837852482
2018-08-23,-0.00013546035179345543,3.296647127781592e-05,3.702449011927614e-05
2018-08-24,0.0009525250061774603,0.0005449913722959714,0.0005366813142172063
2018-08-27,0.0004996176520263377,0.00023486388319717932,0.00023222191638018447
2018-08-28,-0.00044895468030856225,-0.0003182134033438056,-0.0003066663496131939
2018-08-29,0.0003501861252454408,0.00010512635946195048,0.00010036209159880643
2018-08-30,0.00010001608874009218,0.0002848862928996324,0.00030486569603762936
2018-08-31,-9.352463643197034e-05,-0.00010318318369441804,-0.0001001591131141139
2018-09-04,-0.0003470123557633703,-0.00016834742680319473,-0.0002012113396079486
2018-09-05,-0.00018103906194175985,-0.00010092203681698641,-0.00010117521311952435
2018-09-06,0.00021386552506275086,0.0002721108243075356,0.00029695629229966924
2018-09-07,-0.00043088513409388253,-0.00014858214429936894,-0.0002371604016872404
2018-09-10,0.00014362183082717954,5.941312461921284e-05,6.902192063441602e-05
2018-09-11,-1.3389865719033261e-05,-1.4058389255324513e-05,-5.2437888873588245e-05
2018-09-12,0.0003223242450736707,0.0002081805274720409,0.0002755171425101767
2018-09-13,0.0003512253154435303,0.00010330599475276745,7.123134829464486e-05
2018-09-14,-0.00020861017208156687,-0.000103572420462125,-0.0001799140987089158
2018-09-17,-8.6318733756069e-05,0.00014193790431033594,0.00018055784884421313
2018-09-18,4.901810083104655e-05,-7.111319732013047e-05,-0.00015734557688856354
2018-09-19,7.819019683855939e-06,2.1740422075422442e-05,1.8329420854595893e-05
2018-09-20,0.0011294409979676436,0.0005177281806417077,0.0005127736531426986
2018-09-21,-0.00027429363533266224,-0.0001360340355530207,-0.00016375124048961486
2018-09-24,-0.00037102975263177146,-5.420476008683479e-05,-6.520492834830728e-05
2018-09-25,-0.00013560146030847168,-4.395274095787947e-05,-4.8795430585354315e-05
2018-09-26,-0.00019972262608559387,-4.724042681469138e-05,-1.5126430888484456e-05
2018-09-27,0.00016222377651842887,9.392621910560646e-05,6.634305953706136e-05
2018-09-28,0.00026970658302536885,0.00015647353408706772,0.00018655003500802088
2018-10-01,4.695764968647003e-05,2.883877914155967e-05,-8.27411706884253e-06
2018-10-02,0.0006877336024535383,0.0004347412382456377,0.0005097278709001212
2018-10-03,-0.0010039881337603137,-0.0004511770365484529,-0.0005616758671685247
2018-10-04,-0.0009076717239523465,-0.0001798137678741798,-0.0001860324721139714
2018-10-05,-0.0006669903226200661,-0.0001563072838475163,-0.0001605694962898323
2018-10-08,-0.00029396877757948423,-0.00022574758245829703,-0.0002255917470536252
2018-10-09,-2.360263405334428e-05,3.472129083853954e-06,1.3108650458250505e-06
2018-10-10,-0.003133849764026942,-0.0006449594824323691,-0.0006627200014647172
2018-10-11,-0.0009474965409131298,0.00036636215365661923,0.00025377181517378825
2018-10-12,0.001109176114129776,0.00022515260653618293,0.00022779206441548552
2018-10-15,-0.00021597092550180416,0.0001386805024885432,0.00012088462461448836
2018-10-16,0.002166310849747569,0.0007267657203589837,0.0006766526424864358
2018-10-17,-0.00034428408962682445,-0.000285805915066232,-0.00018163386468874362
2018-10-18,-0.0003964759958381989,-0.00013970345803546784,-9.472472746834153e-05
2018-10-19,-3.848940537319362e-05,5.1081376692436014e-05,3.432821875671286e-05
2018-10-22,-5.12229321079303e-05,9.476162466455292e-05,8.447643934269484e-05
2018-10-23,0.00017425511259071136,0.0001187374927516488,0.0001919060519785658
2018-10-24,-0.0006146233228118069,-0.00013120410229698753,-1.6788915669063145e-05
2018-10-25,0.0005371622112237209,0.000253232777313231,0.00018990390089589814
2018-10-26,-0.00014891397223367917,4.8206968826618254e-05,0.00014470912070621065
2018-10-29,-0.00031808535823541997,-0.0001540904132698901,-0.00017273012318400267
2018-10-30,0.00029557103835023245,8.129619994338084e-05,1.2192765811658141e-05
2018-10-31,0.00016885018930025715,8.476453789463716e-05,5.632507599074748e-06
2018-11-01,0.0008774182078458595,0.0005556612882572653,0.0006279653554204072
2018-11-02,-0.0006925488282029404,-0.00029544100201486486,-0.0003692228816995876
2018-11-05,0.0002731984965868426,0.00016399714675939563,0.00015351772667873464
2018-11-06,4.3787121151482393e-05,-6.112117989594168e-06,-4.14616043651762e-05
2018-11-07,0.0007816053250370034,0.0003703911924455887,0.0003570465085712498
2018-11-08,-0.00015277657456126437,-1.532916268794504e-05,-3.821605542503049e-05
2018-11-09,-8.205543712318399e-05,5.0048297896370216e-05,4.203632461101877e-05
2018-11-12,-0.0006338678691609848,-0.00033971883326583017,-0.00032089395593000306
2018-11-13,9.092950802388222e-05,0.00010540399230293159,0.00011552013667053493
2018-11-14,3.432691162293716e-05,1.7342626104955924e-06,9.406587895597628e-05
2018-11-15,0.0007794264027485701,0.0005367263936463443,0.000483939181224669
2018-11-16,0.0008388378838164457,0.0005227052278623167,0.00045592724855406065
2018-11-19,-0.0005579105302927027,-0.00029761445232008343,-0.00022145391385443725
2018-11-20,-0.0005546523036006828,-0.00012104827119834802,-3.217544872496884e-05
2018-11-21,0.0003410843039176084,0.00027954711583487804,0.00025861207749057377
2018-11-23,-0.00022558026435322957,-9.774998446332916e-05,-6.462644333737759e-05
2018-11-26,0.0006155268795491015,0.00029850624768748275,0.000229514442012844
2018-11-27,5.5197058363400234e-05,-4.001184636129025e-05,-3.612806265494467e-05
2018-11-28,0.0011541608151228403,0.0006034772294090426,0.00047260853747704617
2018-11-29,0.00040233486678672856,0.0002933270212115462,0.00029562692717829725
2018-11-30,0.00043011095670243346,0.0002347778501877346,0.000257561404806751
2018-12-03,0.0009145503574068592,0.00046164048700712655,0.000477178328034953
2018-12-04,-0.00022471061918168773,7.525321116629325e-05,0.00013262533745030374
2018-12-06,0.00038941121601843306,0.00029628586789731367,0.0003245129777485893
2018-12-07,-9.642888208191506e-05,0.00012549172085528002,0.0001610999079348536
2018-12-10,0.00010480630518510401,6.46412001995398e-05,7.136866590516598e-05
2018-12-11,-0.00042020956554327535,-0.0002632219616176357,-0.00026855702870619844
2018-12-12,0.00015035441151070854,0.00020114693849784186,0.00016763726421283325
2018-12-13,5.686754555793274e-05,6.260767957345085e-05,7.330223433815217e-05
2018-12-14,-0.0006241425038351888,-0.00023202675366151506,-0.00013896674188130573
2018-12-17,-6.821988026436604e-05,0.00019381411742530618,0.0002030222352171665
2018-12-18,0.00026973312949172667,0.00019870480865304358,0.0001938484776107871
2018-12-19,-0.0003652199232855411,-0.0003245162111451666,-0.00021876043594822378
2018-12-20,-2.8291055473954048e-05,0.00041029578631639587,0.0003238961135827924
2018-12-21,-0.0004986758375345323,-0.0002050741047180664,-9.676298385374882e-05
2018-12-24,-0.0002192088072380585,0.00012042181128760419,0.0002147461013442611
2018-12-26,0.0010172539231684448,0.00026017226689473133,8.56510987766913e-05
2018-12-27,0.0011230351377152737,0.0007160093177042306,0.0007154769230626271
2018-12-28,0.0009010758072557579,0.00046469086539444303,0.0005174676604107838
2018-12-31,0.0009032950080387242,0.0004237772105417746,0.00043661648243264485
2019-01-02,0.000203423908435343,5.6666471227041575e-05,5.712910813640154e-05
2019-01-03,0.0013134081079701476,0.000660197774384942,0.0007477847893736656
2019-01-04,-0.0008942489193640068,-0.00015113058774360397,-0.00026505600676384817
2019-01-07,-0.00014147612291716025,4.1069569298268354e-05,1.2835673009642612e-05
2019-01-08,-0.00031443869135163756,-0.00012064795453475283,-0.00013341049961500086
2019-01-09,0.0003516422128192476,0.00019272435321014475,0.00024247512947899212
2019-01-10,-0.0001494451869874017,1.0355951557963736e-05,-4.128435602610856e-05
2019-01-11,0.0006051835821973213,0.0003498618006110237,0.00039455280356524174
2019-01-14,-0.00012701464776695043,-0.00014075486603989116,-0.00012499320070469223
2019-01-15,8.511683821878548e-05,0.00023279258018463016,0.00020932084111306666
2019-01-16,0.00018901456780855293,0.00017338485481704924,0.00018610332727353148
2019-01-17,-1.6482980121468614e-05,0.00016317911382581266,0.00014096018117042174
2019-01-18,-0.0005967937380116949,-0.0001947432704711798,-0.0002673501475041019
2019-01-22,0.0004944584698820429,0.00019507276093314626,0.00023837274561168604
2019-01-23,-9.634916313160348e-05,-3.448848377069912e-05,-4.376236725385115e-05
2019-01-24,0.0005611428017918854,0.00041763722238216563,0.000433520394112597
2019-01-25,0.0002378471453023165,0.00024970106492100126,0.0002622333984540207
2019-01-28,0.0001675331410562921,0.00010146092210632354,0.00012948650869582413
2019-01-29,0.0004753680069423481,0.00023744379182166504,0.00028024776234114286
2019-01-30,0.0007291449722563717,0.0006143782229985763,0.0006318238925803474
2019-01-31,0.0008872003706978875,0.000406002741944165,0.00036355549840711945
2019-02-01,-0.0005910789466945436,-0.00025158530652670324,-0.00023897457363424674
2019-02-04,-2.9470950231271165e-05,-2.435285117801262e-05,-3.8501707052490994e-05
2019-02-05,0.0004386379458154437,0.00022435113368798285,0.00020075605400479102
2019-02-06,-6.977028287343842e-05,1.214929783409806e-05,4.427753425627457e-05
2019-02-07,9.146711874927727e-05,0.00017700457251267873,0.00012051408798982696
2019-02-08,0.0004387224090158839,0.00042438437552750306,0.00038025470654454076
2019-02-11,-0.0003500213517093209,-0.00035368573351163404,-0.0002980055091227491
2019-02-12,0.00047676423447484017,0.00033673686885217794,0.00033237379770540494
2019-02-13,-0.00025286473380422035,-0.00026296547787313666,-0.000200827695546338
2019-02-14,0.000733237775292767,0.0006529981369251695,0.0005759888520031468
2019-02-15,0.0004916936621773868,0.00024138075306312325,0.0002548902194910326
2019-02-19,0.000950771905344271,0.000780045062777863,0.0007404250661695248
2019-02-20,-1.3145593296954761e-05,-3.913137620743859e-05,-3.271699159101694e-05
2019-02-21,-0.0007417428657933032,-0.0005058572776626174,-0.0004311545284674154
2019-02-22,0.0008640888906032736,0.000527828484014392,0.0005307363357743703
2019-02-25,-0.00024967774292193823,-0.00019439886957514706,-0.00019206504366390506
2019-02-26,0.0004668292272741037,0.00030171171222222377,0.00029870799218080567
2019-02-27,-0.0005938949173088323,-0.0002870615015093367,-0.0002849143647293279
2019-02-28,-0.00042256438520880176,-0.00014051821369952006,-0.00011655686657650432
2019-03-01,-0.0008493421635072341,-0.0006156592901352555,-0.00041283593606878104
2019-03-04,6.553549492252683e-05,-2.986802856543201e-05,-6.451332051362741e-05
2019-03-05,0.00016329802509386165,0.0001600521789963596,0.0001422325771091185
2019-03-06,0.00023318964880306528,0.00019465175412152462,0.0001493711166671095
2019-03-07,0.00027259263888804457,0.00026664695324374923,0.0002427022559215071
2019-03-08,0.000547158615427059,0.0003708169174129307,0.00041435282063644177
2019-03-11,0.00013004866050319745,2.2124598308938858e-05,5.3807847796801805e-05
2019-03-12,0.0007069596012842319,0.00042093551485305244,0.000455669091839247
2019-03-13,0.00042768173910972065,0.00028412327797872213,0.0003461869855526479
2019-03-14,-0.0005569767023561528,-0.0003195133432982771,-0.00036996849840995993
2019-03-15,0.0008166887884070924,0.0004579758097513974,0.0004504521997726554
2019-03-18,4.406119494029191e-05,7.723121243032814e-05,8.212070068320661e-05
2019-03-19,9.581634924265008e-06,2.8974607619894528e-05,3.1337543037402644e-05
2019-03-20,0.001029160862933881,0.0005214608410687095,0.0005014568525341285
2019-03-21,0.00042956960361107305,0.00031986370264851905,0.0003311483802265204
2019-03-22,6.0889031820566004e-05,0.0002835849274873056,0.00012883379273444275
2019-03-25,0.00044925440522976853,0.00038951644212617195,0.0002893227256561674
2019-03-26,0.00010422243810047641,2.7679225364163953e-06,6.17108043751625e-05
2019-03-27,-2.439209555417058e-05,5.1348367808934335e-05,4.263731290063897e-05
2019-03-28,-0.00017628025978190883,-0.00016590410433301348,-5.395952792965375e-05
2019-03-29,0.00018665719308975242,2.005744080548269e-05,4.2977433385779174e-05
2019-04-01,-0.00012347022904192728,-0.00020426503363745626,-4.237927364249855e-05
2019-04-02,0.0002687760857216129,0.00013382467206732573,7.345230777301175e-05
2019-04-03,-0.00021677024072108377,-0.00012907659864418327,-6.100836256794375e-05
2019-04-04,0.0005922244649901835,0.00046338913362443945,0.0004339136049550406
2019-04-05,0.00023185177452748993,7.240782223369595e-05,7.742463943751572e-05
2019-04-08,5.5260517658908695e-05,4.156235017668552e-05,3.5364679567220105e-05
2019-04-09,0.0002760045125727059,0.00030349333622771695,0.00022940969083308046
2019-04-10,0.0005447748993497852,0.0002999162617082372,0.00024029544906447548
2019-04-11,-0.0005812250949987069,-0.00027786800975101425,-0.00011465056387002135
2019-04-12,-0.0001253477737658597,-0.00016076340385204923,-0.0001498942346992215
2019-04-15,0.00010307534235902702,0.00011168112618993806,0.00011105374160336832
2019-04-16,-0.0005424231488027394,-0.0003899500722584807,-0.00038842282293025294
2019-04-17,2.1731265444525422e-05,0.00011755080072470151,0.00011303516110769406
2019-04-18,0.00037262266747968044,0.00024152659706619983,0.0002721663440590023
2019-04-22,-9.28495876635907e-05,-8.612539057927549e-05,-5.9967554798461116e-05
2019-04-23,0.00045596352467578273,0.00022136992185287132,0.00021588103993554997
2019-04-24,0.000534347959697903,0.0005225586704016463,0.00043418903822245165
2019-04-25,7.185031054375657e-05,0.00012415180729195163,0.0001440615061990185
2019-04-26,0.00056745782326247,0.00036259642931690844,0.0002860485701135964
2019-04-29,-0.00019705923361116532,-0.00010147026700469482,-9.481672197157257e-05
2019-04-30,0.0003970237140946584,0.0002845955974634186,0.0002863565749995484
2019-05-01,-0.0006289973434022952,-0.00031996550864277,-0.0003544995288784125
2019-05-02,-0.0004147291031149247,-0.00019646142278612755,-0.0002059728808244396
2019-05-03,0.0008440241062476583,0.00045478154305606834,0.0005234243245616488
2019-05-06,0.00010206482904673854,0.00021570362118469982,0.00018341009685079302
2019-05-07,-0.00039860131623797076,5.4589887549459073e-05,3.049326284272913e-05
2019-05-08,-0.00028527691160527076,-0.00024219009797664577,-0.0001947888344859598
2019-05-09,0.00020263806992191916,0.00028599507380151144,0.00024173109127745762
2019-05-10,0.00042326462777497775,0.00030311436291302043,0.0003140848692103025
2019-05-13,-0.0011487831580563321,-0.00021155749109565692,-7.03780753163523e-05
2019-05-14,0.000592720465696927,0.00022713869036293852,0.0001762243345037212
2019-05-15,0.0007490291324963419,0.0003900305013338962,0.0003630661298185766
2019-05-16,0.00032396968107824416,2.8981899161826022e-05,-1.8477175295235934e-05
2019-05-17,-0.0006193722433895504,-0.0002675531604676217,-0.00019541125821393457
2019-05-20,-0.00035517912670864223,-8.237744069235606e-05,-0.0001038764802250252
2019-05-21,0.00024751448610842023,7.509302814411796e-05,3.886727690714509e-05
2019-05-22,0.0002629560810700261,0.0002445325296640856,0.00027554276922679585
2019-05-23,0.0003454755941113901,0.0003604866989113491,0.0004988970954814395
2019-05-24,8.374848693358072e-05,2.779286487236759e-05,5.522073172167962e-05
2019-05-28,-0.00012102570033051775,-2.708066187794925e-06,6.240663370072423e-05
2019-05-29,-0.0004302004654168933,-0.00016581569817955688,-0.00012676520634513386
2019-05-30,0.0010977083033720818,0.0007347380720526553,0.0007231798242143836
2019-05-31,0.00046395620117591746,0.0003964405632335794,0.0004822874923408676
2019-06-03,0.000885857426543921,0.0005429157057062854,0.0005815743159551944
2019-06-04,0.0009662214583369721,0.0004961134010463719,0.00041600516675849677
2019-06-05,0.0005077536293623049,0.0002142621889261209,0.0002190608219753006
2019-06-06,0.0006610251313564799,0.000476266653004388,0.0004808210042774214
2019-06-07,0.0009031665967684596,0.0003351568588073079,0.00041072878479655767
2019-06-10,-0.00030915062486563965,-8.043092584053907e-05,-0.00022149765640566132
2019-06-11,-0.00013494924358939815,-0.00013204246037298699,-0.00013657412476419706
2019-06-12,0.00042527152499678467,0.00029146347800540424,0.0003417124387144724
2019-06-13,0.0008067524818555487,0.0005842244768252108,0.0006484251992472601
2019-06-14,0.00010772909430718635,0.00010954586513136663,0.00011137258846384471
2019-06-17,-4.35396846830004e-05,-4.212392937964738e-05,-2.581077379581464e-05
2019-06-18,0.0008922986584433581,0.0004455191066276196,0.0004453834421475725
2019-06-19,0.0008232225615816671,0.0005576037757899386,0.0005568625701538469
2019-06-20,0.0016416468598811993,0.0010504460227725788,0.0010489965628121018
2019-06-21,-0.00026673213431263447,-5.875100779087253e-05,-5.857747519029971e-05
2019-06-24,0.0009844330780382994,0.0006630329632876997,0.000663505824661032
2019-06-25,-0.00024165174823518313,-7.362108025025305e-05,-7.153106421184036e-05
2019-06-26,-0.0005923353653706771,-0.00022824740347191213,-0.00023384628959061072
2019-06-27,0.00044526867399342354,0.00019073712519404468,0.00019791716193789214
2019-06-28,0.00046423247928462183,0.0002840701081292855,0.0002839257715845537
2019-07-01,-0.00033463252396970017,-0.00033110594973551283,-0.00032169605148644277
2019-07-02,0.0011921693299203125,0.0008021684931674662,0.0007775411330380316
2019-07-03,0.000930617227175855,0.0005963811220295526,0.0005898913909913238
2019-07-05,-0.0010468916597203533,-0.0007064298927126517,-0.0006833605332261457
2019-07-08,-0.0005922932115281652,-0.0003028203096377797,-0.00029421899749763306
2019-07-09,0.00019772811994456902,0.00015649034134266097,0.00015883863969384275
2019-07-10,0.0008381077951191696,0.0005179872547667679,0.0005190398748991004
2019-07-11,-0.0003632105792033835,-0.00018631922175625098,-0.00018814929894966285
2019-07-12,0.0006151886002813068,0.00036626669311606754,0.00036678884689485703
2019-07-15,0.00021143367097679213,0.00012199440334348105,0.000122454836858457
2019-07-16,-0.0005393712240358899,-0.0002586785296345579,-0.00024820783399682317
2019-07-17,0.00044646853855753,0.00046519687285704236,0.00040055263736357607
2019-07-18,0.0010732438213613706,0.0008031545130671795,0.0007566838665052792
2019-07-19,-0.0008914397592351266,-0.000525654413971912,-0.0004775152628858874
2019-07-22,0.00019187420744131654,8.189031080567672e-05,7.533512359149264e-05
2019-07-23,5.887491712590986e-05,-0.00015834147851476773,-0.00013456063759992483
2019-07-24,0.0007219177588810786,0.0004684530100012731,0.0004666186291020279
2019-07-25,-0.00045739781201343795,-0.00013040527955129744,-0.0001279170498144264
2019-07-26,0.00037469149372327783,8.060066522429027e-05,7.918286995987095e-05
2019-07-29,0.00027998947463350266,0.00030511627405612775,0.0003047288092003637
2019-07-30,-5.720584451331101e-05,3.1543432574425376e-06,1.8542376968966106e-05
2019-07-31,-0.00094029194619644,-0.0003472485109299162,-0.00025596953254690457
2019-08-01,0.0010816880759442226,0.001088551225432069,0.0010643644025749063
2019-08-02,-0.0005435661871813973,-0.00018281827316924657,-0.00012925089503108215
2019-08-05,-0.0015130958500814441,-0.0002410191883689331,-6.060981211283876e-05
2019-08-06,0.001595637049747349,0.0007514056417869781,0.0006477103997480101
2019-08-07,0.00047009698635011154,0.0003984249731382513,0.00046319871703790725
2019-08-08,0.0011683518994754323,0.0005506883643226935,0.0005380256356583154
2019-08-09,-0.0005955192205382091,-0.00031932007662002494,-0.0003377809391725909
2019-08-12,0.0001059379330159852,0.00017324647111128516,0.00031164906271299387
2019-08-13,0.0005718636983375353,0.00031791358445391383,0.00022480128479472952
2019-08-14,-0.0009966582361858776,-0.00036675767313706524,-0.00019934157629051218
2019-08-15,0.0012369187063330416,0.0008036076627560818,0.0008449996864200475
2019-08-16,0.00033127613657206375,2.7816898229241914e-08,-8.007780775176376e-05
2019-08-19,-4.22242584855376e-05,-0.00011631580375116323,-0.00020878327596984508
2019-08-20,0.00023552609553263997,0.00022280928170771008,0.0002997445986134763
2019-08-21,-5.031742139993475e-06,-9.871142548817106e-05,-0.00015287129996831249
2019-08-22,1.9920689778488436e-05,0.00019392598367115458,0.0001488238602633535
2019-08-23,-0.0003085480612007657,-5.2909578635722065e-05,0.00015158359720710392
2019-08-26,0.0005004555746529846,0.00025743481554618594,0.0002340666048498454
2019-08-27,0.00043846976236918127,0.00029949161198183536,0.00040087725018292045
2019-08-28,0.00018198523942901173,-5.647980844612137e-06,-1.8701148437708505e-05
2019-08-29,0.00041221646972534475,0.00024286836046053157,0.00017126096728810867
2019-08-30,3.82799409166268e-05,7.018132244233596e-05,5.9189573297069816e-05
2019-09-03,0.0003698597441772109,0.00036954739036371647,0.0004654033835293297
2019-09-04,0.0006065705847878791,0.00019595962140019058,0.0002626226369863805
2019-09-05,-0.0006901955172194332,-0.0004706892589819933,-0.0005378809442221962
2019-09-06,-2.5671151865851795e-05,-8.707352246686094e-06,-1.7947391457648844e-05
2019-09-09,-0.0007237360414305863,-0.0003624174198086386,-0.0003593182531445077
2019-09-10,-0.0008316554826292813,-0.00031991823822525325,-0.0003137151624064149
2019-09-11,0.00032587258383801054,9.580387388840064e-05,7.265569208099242e-05
2019-09-12,0.00020177181139966363,0.00016941205809377035,0.00019817231276152554
2019-09-13,-0.0008150655892567686,-0.000744398129748161,-0.0005587348511812812
2019-09-16,0.0003216506501492473,0.00040085040239013934,0.0002846519330174331
2019-09-17,0.0004080613543158004,0.0003378747104322192,0.0002914087209323794
2019-09-18,9.930987233176194e-05,6.149450472210573e-05,0.0001161588610928002
2019-09-19,0.0001332643597114797,9.326179194617288e-05,8.914377230143246e-05
2019-09-20,0.0006242548421443657,0.00047537798176220037,0.00045135970870981905
2019-09-23,0.00042132048229785615,0.00036239409903946124,0.0003556316687264267
2019-09-24,0.00017580209844226665,0.0001848670734250252,0.00016221420993185634
2019-09-25,-0.000737246263281853,-0.0005453432161876624,-0.0004990374283086306
2019-09-26,0.00021271113170561728,0.0002699847076075068,0.0002455092511399648
2019-09-27,-0.0002861774215846308,-0.00012276424650818353,-0.00013077085479733187
2019-09-30,4.426451176776588e-05,-0.00012207031041633546,-6.670388511123465e-05
2019-10-01,-0.0003071507612887499,6.609555350524447e-05,-5.953707453721651e-06
2019-10-02,-0.00043090311953794286,0.0001405939593452616,3.0029492603936842e-05
